Date,asset_return,market_excess_return,SMB,HML,RF,asset_excess_return
2023-11-08,0.005884929739667921,-0.0003,-0.008199999999999999,-0.0046,0.00021,0.005674929739667921
2023-11-09,-0.002624486381358704,-0.0089,-0.0108,0.0049,0.00021,-0.002834486381358704
2023-11-10,0.023220074418447645,0.0149,-0.0058,-0.0044,0.00021,0.023010074418447646
2023-11-13,-0.008583666567659742,-0.0005,0.0016,-0.0026,0.00021,-0.008793666567659742
2023-11-14,0.014285694086346279,0.0218,0.029900000000000003,0.012,0.00021,0.014075694086346279
2023-11-15,0.00304097725876451,0.0018,-0.0005,0.005,0.00021,0.00283097725876451
2023-11-16,0.009042133290080079,-0.0011,-0.013999999999999999,-0.003,0.00021,0.008832133290080079
2023-11-17,-0.00010548959080247666,0.0025,0.009899999999999999,0.0063,0.00021,-0.00031548959080247667
2023-11-20,0.00927831025120196,0.0073,0.0,-0.0029,0.00021,0.00906831025120196
2023-11-21,-0.004231010610202479,-0.0032,-0.008,-0.0060999999999999995,0.00021,-0.004441010610202479
2023-11-22,0.0035145662488602625,0.004699999999999999,0.0021,-0.0004,0.00021,0.0033045662488602624
2023-11-24,-0.00700427363611944,0.0011,0.0059,0.0018,0.00021,-0.00721427363611944
2023-11-27,-0.0009476214999718513,-0.0023,-0.0011,-0.0009,0.00021,-0.0011576214999718514
2023-11-28,0.003214133082618975,0.0005,-0.0029,0.0004,0.00021,0.003004133082618975
2023-11-29,-0.005409555239462183,0.0001,0.0043,0.0069,0.00021,-0.005619555239462183
2023-11-30,0.003062742637575555,0.0034999999999999996,-0.0046,0.0001,0.00021,0.002852742637575555
2023-12-01,0.006791193183657285,0.008100000000000001,0.0206,0.010700000000000001,0.00021,0.006581193183657285
2023-12-04,-0.009464563144641613,-0.0044,0.0141,0.0051,0.00021,-0.009674563144641614
2023-12-05,0.02106330033384629,-0.0021,-0.0083,-0.0083,0.00021,0.020853300333846293
2023-12-06,-0.005687143833339681,-0.004,0.003,0.0032,0.00021,-0.005897143833339681
2023-12-07,0.010139339391660451,0.008100000000000001,0.0006,0.004699999999999999,0.00021,0.009929339391660451
2023-12-08,0.007412382554134789,0.0044,0.0001,0.0052,0.00021,0.007202382554134789
2023-12-11,-0.012927235918992586,0.0036,-0.0039000000000000003,-0.0012,0.00021,-0.013137235918992586
2023-12-12,0.007920063697232305,0.0034000000000000002,-0.0043,-0.0088,0.00021,0.0077100636972323045
2023-12-13,0.01669144349887608,0.0155,0.0172,0.013500000000000002,0.00021,0.01648144349887608
2023-12-14,0.0007576562844668899,0.005,0.0111,0.0203,0.00021,0.0005476562844668899
2023-12-15,-0.0027257459083747104,-0.0006,-0.004,-0.005699999999999999,0.00021,-0.0029357459083747105
2023-12-18,-0.008503310728634195,0.0042,-0.004,-0.0037,0.00021,-0.008713310728634195
2023-12-19,0.0053601874437454455,0.0072,0.013600000000000001,0.0069,0.00021,0.005150187443745445
2023-12-20,-0.010713948440742582,-0.0155,-0.0037,0.0013,0.00021,-0.010923948440742582
2023-12-21,-0.0007699071772326871,0.0109,0.0074,-0.0004,0.00021,-0.0009799071772326872
2023-12-22,-0.005547460700256135,0.002,0.0064,0.001,0.00021,-0.005757460700256135
2023-12-26,-0.0028409280370214063,0.0048,0.006999999999999999,0.0044,0.00021,-0.0030509280370214064
2023-12-27,0.0005178447435534306,0.0016,0.0013,0.0011,0.00021,0.00030784474355343057
2023-12-28,0.0022263597589511352,-0.0001,-0.0036,0.0004,0.00021,0.002016359758951135
2023-12-29,-0.0054241505832433035,-0.0043,-0.011200000000000002,-0.0037,0.00021,-0.005634150583243304
2024-01-02,-0.03578660149193069,-0.006999999999999999,-0.0055000000000000005,0.0079,0.00021999999999999998,-0.03600660149193069
2024-01-03,-0.007487544976645721,-0.0101,-0.0195,-0.0011,0.00021999999999999998,-0.007707544976645721
2024-01-04,-0.012700103652012906,-0.0033,0.0021,0.0009,0.00021999999999999998,-0.012920103652012906
2024-01-05,-0.0040131859894045885,0.0015,-0.008100000000000001,0.0063,0.00021999999999999998,-0.004233185989404588
2024-01-08,0.024174866744319568,0.0149,0.009000000000000001,-0.0127,0.00021999999999999998,0.023954866744319566
2024-01-09,-0.0022632520935474965,-0.0021,-0.0044,-0.0089,0.00021999999999999998,-0.0024832520935474966
2024-01-10,0.005671255631322536,0.0051,-0.001,-0.0044,0.00021999999999999998,0.005451255631322536
2024-01-11,-0.003222536556299116,-0.0014000000000000002,-0.0045000000000000005,-0.0052,0.00021999999999999998,-0.003442536556299116
2024-01-12,0.001778224563152353,-0.0001,-0.0011,-0.0049,0.00021999999999999998,0.001558224563152353
2024-01-16,-0.012317175261580937,-0.004699999999999999,-0.0076,-0.0060999999999999995,0.00021999999999999998,-0.012537175261580937
2024-01-17,-0.005173565297805216,-0.0059,-0.0008,-0.0025,0.00021999999999999998,-0.005393565297805216
2024-01-18,0.03257083945340211,0.0087,-0.0011,-0.0034999999999999996,0.00021999999999999998,0.032350839453402114
2024-01-19,0.015533010989240204,0.011899999999999999,-0.004699999999999999,0.0067,0.00021999999999999998,0.015313010989240204
2024-01-22,0.012163308274779183,0.0038,0.0173,0.0058,0.00021999999999999998,0.011943308274779183
2024-01-23,0.006653111258015487,0.0022,-0.0066,-0.0055000000000000005,0.00021999999999999998,0.0064331112580154875
2024-01-24,-0.003483845584661416,-0.0001,-0.0074,0.0005,0.00021999999999999998,-0.003703845584661416
2024-01-25,-0.0016967643255122455,0.0046,0.0004,0.005699999999999999,0.00021999999999999998,-0.0019167643255122455
2024-01-26,-0.009012703150749313,-0.0002,0.0040999999999999995,-0.0027,0.00021999999999999998,-0.009232703150749312
2024-01-29,-0.003585898283855582,0.0085,0.010700000000000001,-0.0059,0.00021999999999999998,-0.003805898283855582
2024-01-30,-0.01924583302903049,-0.0013,-0.0127,0.0085,0.00021999999999999998,-0.01946583302903049
2024-01-31,-0.019357437538413014,-0.0174,-0.0092,-0.0029,0.00021999999999999998,-0.019577437538413015
2024-02-01,0.013340519583922017,0.0123,0.0064,-0.013500000000000002,0.00021,0.013130519583922017
2024-02-02,-0.00540510305559827,0.009899999999999999,-0.0143,-0.0051,0.00021,-0.0056151030555982705
2024-02-05,0.009846650324364825,-0.0042,-0.0073,-0.0066,0.00021,0.009636650324364825
2024-02-06,0.008631836898756351,0.0027,0.0085,-0.004699999999999999,0.00021,0.00842183689875635
2024-02-07,0.0005809621268719756,0.0077,-0.009000000000000001,-0.0060999999999999995,0.00021,0.00037096212687197556
2024-02-08,-0.00575479926368172,0.0021,0.0149,0.0001,0.00021,-0.00596479926368172
2024-02-09,0.004094101738032263,0.006500000000000001,0.01,-0.0042,0.00021,0.003884101738032263
2024-02-12,-0.00900198395779872,0.0004,0.0129,0.0111,0.00021,-0.00921198395779872
2024-02-13,-0.011274310411253596,-0.016,-0.024,-0.006500000000000001,0.00021,-0.011484310411253596
2024-02-14,-0.00480977947289285,0.011399999999999999,0.015700000000000002,-0.0022,0.00021,-0.00501977947289285
2024-02-15,-0.0015746907762467233,0.0067,0.0084,0.0105,0.00021,-0.0017846907762467234
2024-02-16,-0.008430493617996193,-0.0053,-0.0066,-0.0018,0.00021,-0.008640493617996193
2024-02-20,-0.004113877712654701,-0.0073,-0.0086,0.0033,0.00021,-0.004323877712654701
2024-02-21,0.004185998376973421,-0.0002,-0.008199999999999999,0.0014000000000000002,0.00021,0.003975998376973421
2024-02-22,0.011243858296787979,0.0202,-0.012,-0.0129,0.00021,0.011033858296787978
2024-02-23,-0.010034024027304467,0.0002,0.0028000000000000004,0.0,0.00021,-0.010244024027304467
2024-02-26,-0.007451245703889331,-0.0026,0.0101,-0.0012,0.00021,-0.007661245703889331
2024-02-27,0.00811432367643028,0.0027,0.012,-0.0044,0.00021,0.00790432367643028
2024-02-28,-0.006625457920487299,-0.0026,-0.0086,-0.0001,0.00021,-0.006835457920487299
2024-02-29,-0.0036930434045350236,0.0053,-0.0036,0.0098,0.00021,-0.0039030434045350237
2024-03-01,-0.006030393932797806,0.0076,0.0009,-0.0055000000000000005,0.00021,-0.006240393932797806
2024-03-04,-0.025381261494409002,-0.0018,-0.0079,0.0034000000000000002,0.00021,-0.025591261494409
2024-03-05,-0.028440886072864324,-0.010700000000000001,-0.0032,0.011699999999999999,0.00021,-0.028650886072864323
2024-03-06,-0.005878241366042536,0.0053,-0.0016,-0.0003,0.00021,-0.006088241366042536
2024-03-07,-0.0007096361748522018,0.0102,-0.004699999999999999,0.0003,0.00021,-0.0009196361748522018
2024-03-08,0.010236717913688631,-0.0066,0.005,0.005699999999999999,0.00021,0.010026717913688631
2024-03-11,0.011831546570912232,-0.002,-0.0072,0.004,0.00021,0.011621546570912232
2024-03-12,0.0027785429799758177,0.0104,-0.0097,-0.0069,0.00021,0.0025685429799758176
2024-03-13,-0.012122487117010694,-0.0014000000000000002,0.003,-0.0002,0.00021,-0.012332487117010694
2024-03-14,0.01092730885327664,-0.0042,-0.0131,-0.0104,0.00021,0.01071730885327664
2024-03-15,-0.002196515850602876,-0.0058,0.0075,0.0079,0.00021,-0.002406515850602876
2024-03-18,0.006372393132111576,0.0053,-0.0102,-0.0025,0.00021,0.0061623931321115755
2024-03-19,0.013585124607997434,0.0054,0.0053,-0.0027,0.00021,0.013375124607997434
2024-03-20,0.014709197819134046,0.0102,0.0091,0.0101,0.00021,0.014499197819134045
2024-03-21,-0.040857460139487656,0.0042,0.0004,0.0095,0.00021,-0.04106746013948766
2024-03-22,0.005310080616409696,-0.0023,-0.0086,-0.0053,0.00021,0.005100080616409696
2024-03-25,-0.008300273292771165,-0.0027,-0.0024,0.0086,0.00021,-0.008510273292771165
2024-03-26,-0.006672650104302846,-0.0026,0.0009,-0.0013,0.00021,-0.0068826501043028464
2024-03-27,0.021212631317678143,0.0088,0.0104,0.0092,0.00021,0.021002631317678145
2024-03-28,-0.010559121193708387,0.0011,0.0029,0.0049,0.00021,-0.010769121193708387
2024-04-01,-0.008455820248223667,-0.0026,-0.009000000000000001,-0.0028000000000000004,0.00021,-0.008665820248223667
2024-04-02,-0.006998704970083591,-0.0085,-0.011000000000000001,0.0003,0.00021,-0.007208704970083591
2024-04-03,0.004797487842397086,0.0017000000000000001,0.0031,-0.0003,0.00021,0.004587487842397086
2024-04-04,-0.004892394556039292,-0.012199999999999999,0.0017000000000000001,0.0015,0.00021,-0.005102394556039292
2024-04-05,0.004501803203692978,0.0106,-0.0032,-0.0068000000000000005,0.00021,0.004291803203692978
2024-04-08,-0.006663511024244895,0.0001,0.0052,0.0014000000000000002,0.00021,-0.006873511024244895
2024-04-09,0.00724241857576069,0.0013,0.0037,-0.0032,0.00021,0.0070324185757606895
2024-04-10,-0.011139318292177514,-0.01,-0.0137,-0.0104,0.00021,-0.011349318292177514
2024-04-11,0.043270942331852025,0.0073,0.0024,-0.0062,0.00021,0.04306094233185202
2024-04-12,0.008626662302732901,-0.015300000000000001,-0.0033,0.0011,0.00021,0.008416662302732901
2024-04-15,-0.021863464511801767,-0.0129,-0.0048,0.0076,0.00021,-0.022073464511801765
2024-04-16,-0.01916721069219962,-0.0023,-0.0003,-0.0083,0.00021,-0.01937721069219962
2024-04-17,-0.008147382088085076,-0.0064,-0.0049,0.005600000000000001,0.00021,-0.008357382088085076
2024-04-18,-0.005714388053897124,-0.0027,-0.0028000000000000004,0.0087,0.00021,-0.005924388053897124
2024-04-19,-0.01221256498235157,-0.008199999999999999,0.008199999999999999,0.019,0.00021,-0.01242256498235157
2024-04-22,0.005090837571588791,0.0087,-0.0021,0.0054,0.00021,0.004880837571588791
2024-04-23,0.006391690644801606,0.0127,0.0059,0.0,0.00021,0.006181690644801606
2024-04-24,0.012702284779590345,-0.0001,-0.0031,0.0028000000000000004,0.00021,0.012492284779590345
2024-04-25,0.005147315733062818,-0.004699999999999999,-0.0031,-0.002,0.00021,0.004937315733062818
2024-04-26,-0.003472824295999488,0.0104,0.0046,-0.010700000000000001,0.00021,-0.0036828242959994883
2024-04-29,0.024808047484372375,0.0034000000000000002,0.0038,-0.0048,0.00021,0.024598047484372377
2024-04-30,-0.018270894667056226,-0.0167,-0.0019,-0.0025,0.00021,-0.018480894667056224
2024-05-01,-0.006047097731957551,-0.0027,0.0109,0.0003,0.0002,-0.006247097731957551
2024-05-02,0.022031911643857427,0.0101,0.0072,-0.0003,0.0002,0.021831911643857428
2024-05-03,0.05981615244160543,0.0118,0.0002,-0.0019,0.0002,0.05961615244160543
2024-05-06,-0.009106763974690457,0.0108,0.0003,-0.0006,0.0002,-0.009306763974690458
2024-05-07,0.0037973962787036797,0.0005,0.0007000000000000001,-0.006,0.0002,0.0035973962787036796
2024-05-08,0.0018639105444129278,-0.0009,-0.0054,0.0058,0.0002,0.0016639105444129277
2024-05-09,0.010014318529958599,0.0052,0.0042,0.0037,0.0002,0.009814318529958599
2024-05-10,-0.006890249628078382,0.0009,-0.009300000000000001,0.0001,0.0002,-0.007090249628078382
2024-05-13,0.017645458243328305,-0.0004,0.0024,-0.0026,0.0002,0.017445458243328306
2024-05-14,0.0061734546961913495,0.005600000000000001,0.0052,0.0002,0.0002,0.00597345469619135
2024-05-15,0.01221790782018406,0.0115,-0.0034999999999999996,-0.0022,0.0002,0.012017907820184059
2024-05-16,0.0006325343237543191,-0.0025,-0.0015,-0.0001,0.0002,0.0004325343237543191
2024-05-17,0.00015803361925015302,0.0011,-0.0024,0.004,0.0002,-4.1966380749846986e-05
2024-05-20,0.006162014333330301,0.0014000000000000002,0.0027,-0.0088,0.0002,0.005962014333330302
2024-05-21,0.006857321507140579,0.0016,-0.0045000000000000005,0.0018,0.0002,0.006657321507140579
2024-05-22,-0.00753835266929892,-0.0034999999999999996,-0.0028000000000000004,-0.0037,0.0002,-0.00773835266929892
2024-05-23,-0.021058115960813306,-0.0084,-0.0059,-0.0064,0.0002,-0.021258115960813305
2024-05-24,0.01658811004566063,0.0072,0.0004,0.0015,0.0002,0.016388110045660632
2024-05-28,5.2692850790458934e-05,-0.0004,0.0029,-0.0088,0.0002,-0.00014730714920954108
2024-05-29,0.0015789270687067702,-0.0077,-0.0029,-0.0062,0.0002,0.0013789270687067702
2024-05-30,0.005255222957861072,-0.0053,0.0103,0.01,0.0002,0.005055222957861072
2024-05-31,0.0050185822661372725,0.0068000000000000005,-0.0036,0.0078000000000000005,0.0002,0.004818582266137273
2024-06-03,0.009258771955005907,0.0005,-0.002,-0.005699999999999999,0.00021999999999999998,0.009038771955005907
2024-06-04,0.001649237375855872,-0.0006,-0.009899999999999999,-0.0077,0.00021999999999999998,0.0014292373758558721
2024-06-05,0.007820860566006393,0.0123,0.0048,-0.0060999999999999995,0.00021999999999999998,0.007600860566006394
2024-06-06,-0.007096622052671586,-0.0006,-0.0045000000000000005,-0.0007000000000000001,0.00021999999999999998,-0.007316622052671586
2024-06-07,0.012392134989201997,-0.0023,-0.009899999999999999,0.0007000000000000001,0.00021999999999999998,0.012172134989201997
2024-06-10,-0.01914785422677734,0.0027,-0.0012,-0.0028000000000000004,0.00021999999999999998,-0.01936785422677734
2024-06-11,0.07264913537296636,0.002,0.0013,-0.0106,0.00021999999999999998,0.07242913537296636
2024-06-12,0.028578539401818537,0.009399999999999999,0.0084,0.0009,0.00021999999999999998,0.028358539401818535
2024-06-13,0.005491066575234127,0.0005,-0.0085,-0.0063,0.00021999999999999998,0.005271066575234127
2024-06-14,-0.008168470783271542,-0.0016,-0.0129,-0.0064,0.00021999999999999998,-0.008388470783271542
2024-06-17,0.019671564393159757,0.0078000000000000005,-0.0040999999999999995,0.0052,0.00021999999999999998,0.019451564393159756
2024-06-18,-0.010984543414208958,0.002,-0.0054,0.0037,0.00021999999999999998,-0.011204543414208958
2024-06-20,-0.021512861044404752,-0.003,-0.0037,0.0025,0.00021999999999999998,-0.021732861044404753
2024-06-21,-0.010444359406920345,-0.0013,0.0058,-0.0051,0.00021999999999999998,-0.010664359406920345
2024-06-24,0.0031325989481312266,-0.0026,0.0025,0.0109,0.00021999999999999998,0.0029125989481312265
2024-06-25,0.004468163351014187,0.0031,-0.005600000000000001,-0.0121,0.00021999999999999998,0.0042481633510141874
2024-06-26,0.019993280456893636,0.0016,0.001,-0.0021,0.00021999999999999998,0.019773280456893635
2024-06-27,0.003986054560092267,0.0014000000000000002,0.0072,-0.0039000000000000003,0.00021999999999999998,0.003766054560092267
2024-06-28,-0.016254252755542153,-0.0034999999999999996,0.0072,0.0127,0.00021999999999999998,-0.016474252755542155
2024-07-01,0.029104576415980965,0.0023,-0.01,-0.0048,0.00021,0.028894576415980967
2024-07-02,0.01623991560814364,0.005699999999999999,-0.0054,0.004,0.00021,0.016029915608143642
2024-07-03,0.005811008560580477,0.0048,-0.0003,-0.0069,0.00021,0.005601008560580477
2024-07-05,0.021620459519788193,0.0048,-0.004699999999999999,-0.0143,0.00021,0.021410459519788195
2024-07-08,0.006538849947542724,0.001,0.0062,-0.0019,0.00021,0.006328849947542724
2024-07-09,0.0037748692677810336,0.0,-0.006,0.005,0.00021,0.0035648692677810335
2024-07-10,0.018803567202810845,0.0097,-0.0007000000000000001,0.0040999999999999995,0.00021,0.018593567202810846
2024-07-11,-0.023220788309763818,-0.006,0.0361,0.0177,0.00021,-0.023430788309763816
2024-07-12,0.013050801958017777,0.0058,0.0072,-0.004699999999999999,0.00021,0.012840801958017777
2024-07-15,0.016743338476410186,0.0038,0.0098,0.005699999999999999,0.00021,0.016533338476410187
2024-07-16,0.001791874772034241,0.008199999999999999,0.0235,0.0134,0.00021,0.0015818747720342408
2024-07-17,-0.025296051340917947,-0.0149,-0.0031,0.0246,0.00021,-0.025506051340917945
2024-07-18,-0.02053475218043388,-0.0095,-0.0109,0.0003,0.00021,-0.020744752180433878
2024-07-19,0.0005798896855608859,-0.0068000000000000005,0.0017000000000000001,-0.0013,0.00021,0.00036988968556088593
2024-07-22,-0.0015602840660141615,0.0108,0.0088,-0.0055000000000000005,0.00021,-0.0017702840660141616
2024-07-23,0.0046883039711971275,-0.0007000000000000001,0.0129,0.0001,0.00021,0.004478303971197127
2024-07-24,-0.028754403049051636,-0.024,-0.0066,0.0173,0.00021,-0.028964403049051634
2024-07-25,-0.00480443885536086,-0.003,0.0146,0.0067,0.00021,-0.00501443885536086
2024-07-26,0.002160980729152273,0.011000000000000001,0.0053,-0.0017000000000000001,0.00021,0.001950980729152273
2024-07-29,0.0012846631337550818,-0.0002,-0.01,-0.0048,0.00021,0.0010746631337550817
2024-07-30,0.0025660297836471724,-0.005,0.0009,0.0137,0.00021,0.0023560297836471723
2024-07-31,0.0149907549677597,0.0152,-0.0034000000000000002,-0.0134,0.00021,0.0147807549677597
2024-08-01,-0.016750784144615838,-0.0161,-0.0131,-0.006500000000000001,0.00021999999999999998,-0.01697078414461584
2024-08-02,0.006869502618187084,-0.021099999999999997,-0.0101,-0.0076,0.00021999999999999998,0.006649502618187085
2024-08-05,-0.048166971303349904,-0.0302,-0.0046,0.0001,0.00021999999999999998,-0.0483869713033499
2024-08-06,-0.009748309980624703,0.01,0.0002,-0.005699999999999999,0.00021999999999999998,-0.009968309980624703
2024-08-07,0.012498256003969921,-0.0083,-0.0077,0.0072,0.00021999999999999998,0.012278256003969921
2024-08-08,0.0166332341011437,0.023799999999999998,0.0043,-0.008100000000000001,0.00021999999999999998,0.0164132341011437
2024-08-09,0.013736047737561208,0.0043,-0.0077,-0.0034000000000000002,0.00021999999999999998,0.013516047737561208
2024-08-12,0.007129894150092353,-0.0008,-0.0066,-0.0059,0.00021999999999999998,0.006909894150092353
2024-08-13,0.01719309508373512,0.0169,0.0058,-0.0074,0.00021999999999999998,0.01697309508373512
2024-08-14,0.002033652178973888,0.003,-0.011399999999999999,0.0025,0.00021999999999999998,0.0018136521789738882
2024-08-15,0.013530556893823542,0.0177,0.0128,-0.0075,0.00021999999999999998,0.013310556893823542
2024-08-16,0.0059185060327426875,0.0022,-0.0003,0.0077,0.00021999999999999998,0.005698506032742688
2024-08-19,-0.0007078736755057324,0.0098,0.0046,-0.0026,0.00021999999999999998,-0.0009278736755057324
2024-08-20,0.0027447671584552857,-0.0031,-0.0067,-0.006500000000000001,0.00021999999999999998,0.0025247671584552856
2024-08-21,-0.0004856494770817399,0.0051,0.0102,-0.0064,0.00021999999999999998,-0.0007056494770817398
2024-08-22,-0.008259782063062548,-0.0096,-0.0068000000000000005,0.0137,0.00021999999999999998,-0.008479782063062548
2024-08-23,0.010288234794268769,0.0129,0.0191,0.0084,0.00021999999999999998,0.01006823479426877
2024-08-26,0.0014987735006477543,-0.0034000000000000002,0.001,0.0019,0.00021999999999999998,0.0012787735006477543
2024-08-27,0.0037416296606247457,0.0005,-0.0084,0.0002,0.00021999999999999998,0.0035216296606247455
2024-08-28,-0.006753569810234228,-0.0066,-0.005600000000000001,0.0115,0.00021999999999999998,-0.006973569810234228
2024-08-29,0.014570230856002508,0.0007000000000000001,0.0038,0.003,0.00021999999999999998,0.014350230856002509
2024-08-30,-0.0034379157082934375,0.0098,-0.005600000000000001,0.0006,0.00021999999999999998,-0.0036579157082934377
2024-09-03,-0.0272052316338659,-0.0226,-0.0125,0.0138,0.0002,-0.0274052316338659
2024-09-04,-0.008618798216920798,-0.0022,0.0015,-0.0058,0.0002,-0.008818798216920798
2024-09-05,0.006927789345394286,-0.0031,0.0027,-0.0069,0.0002,0.006727789345394287
2024-09-06,-0.007015016202747026,-0.0182,-0.0021,0.0018,0.0002,-0.007215016202747026
2024-09-09,0.000407600932198271,0.0109,-0.0083,-0.0073,0.0002,0.00020760093219827097
2024-09-10,-0.003621442968199662,0.004,0.0015,-0.0083,0.0002,-0.003821442968199662
2024-09-11,0.011585157152198988,0.0104,-0.0003,-0.0165,0.0002,0.011385157152198988
2024-09-12,0.0004940468183631808,0.008,0.0062,-0.0052,0.0002,0.0002940468183631808
2024-09-13,-0.0012120990498144524,0.006999999999999999,0.019,0.0002,0.0002,-0.0014120990498144525
2024-09-16,-0.0277752276183596,0.0016,-0.0034000000000000002,0.0091,0.0002,-0.027975227618359598
2024-09-17,0.0021726344330386116,0.0008,0.0053,0.0055000000000000005,0.0002,0.0019726344330386115
2024-09-18,0.017989823547219563,-0.0025,0.0013,0.0027,0.0002,0.017789823547219565
2024-09-19,0.037065589970024515,0.0177,0.0048,-0.002,0.0002,0.036865589970024516
2024-09-20,-0.002927471877543386,-0.0027,-0.0073,-0.0063,0.0002,-0.003127471877543386
2024-09-23,-0.007581060072150869,0.0021,-0.008100000000000001,-0.0011,0.0002,-0.007781060072150869
2024-09-24,0.003974050214777591,0.0024,0.001,-0.0058,0.0002,0.0037740502147775913
2024-09-25,-0.004398088051331017,-0.0029,-0.006500000000000001,-0.006999999999999999,0.0002,-0.004598088051331017
2024-09-26,0.005080150944784867,0.0043,0.0019,0.0043,0.0002,0.004880150944784867
2024-09-27,0.001186659156722225,-0.0009,0.0043,0.005600000000000001,0.0002,0.000986659156722225
2024-09-30,0.02287197503279237,0.0036,-0.0012,0.0015,0.0002,0.02267197503279237
2024-10-01,-0.029141649798901215,-0.0097,-0.009000000000000001,-0.0003,0.00017,-0.029311649798901215
2024-10-02,0.0025198049220844787,0.0,-0.002,-0.0018,0.00017,0.0023498049220844787
2024-10-03,-0.004894601650727859,-0.0023,-0.0060999999999999995,0.0019,0.00017,-0.005064601650727859
2024-10-04,0.005007360712360631,0.0103,0.0039000000000000003,0.0028000000000000004,0.00017,0.004837360712360631
2024-10-07,-0.02253080224617343,-0.0097,-0.0016,0.0029,0.00017,-0.02270080224617343
2024-10-08,0.018403988013084405,0.0087,-0.0029,-0.011399999999999999,0.00017,0.018233988013084405
2024-10-09,0.016698390930421247,0.0069,-0.0046,0.0019,0.00017,0.016528390930421247
2024-10-10,-0.002178321650331827,-0.002,-0.0033,0.0009,0.00017,-0.002348321650331827
2024-10-11,-0.006505307670533589,0.0075,0.010700000000000001,0.0076,0.00017,-0.006675307670533589
2024-10-14,0.01647988379380183,0.006999999999999999,-0.0003,-0.0032,0.00017,0.01630988379380183
2024-10-15,0.011024615070921673,-0.0072,0.0076,0.0051,0.00017,0.010854615070921673
2024-10-16,-0.008851871910463549,0.0052,0.0091,0.0054,0.00017,-0.009021871910463549
2024-10-17,0.0015963822031264119,-0.0005,-0.0009,0.0016,0.00017,0.0014263822031264119
2024-10-18,0.012276587983950815,0.0036,-0.0019,-0.0075,0.00017,0.012106587983950815
2024-10-21,0.006297837481610502,-0.0029,-0.0103,-0.012,0.00017,0.006127837481610502
2024-10-22,-0.002621786652095004,-0.0011,-0.0032,0.005699999999999999,0.00017,-0.002791786652095004
2024-10-23,-0.021623006734260097,-0.0097,-0.0038,0.0109,0.00017,-0.021793006734260097
2024-10-24,-0.0008233514358285676,0.0029,0.0015,-0.0029,0.00017,-0.0009933514358285676
2024-10-25,0.0036431180154532505,-0.0008,-0.0002,-0.0083,0.00017,0.0034731180154532505
2024-10-28,0.008599467873185995,0.0038,0.0113,0.0063,0.00017,0.008429467873185995
2024-10-29,0.0011568294828880887,0.0015,0.0014000000000000002,-0.0108,0.00017,0.0009868294828880887
2024-10-30,-0.015277956529408998,-0.0032,-0.0008,0.0075,0.00017,-0.015447956529408998
2024-10-31,-0.018209475044007384,-0.018000000000000002,-0.0039000000000000003,0.0064,0.00017,-0.018379475044007384
2024-11-01,-0.01327960281367424,0.004699999999999999,0.0060999999999999995,-0.010700000000000001,0.0002,-0.013479602813674241
2024-11-04,-0.004037586504622825,-0.0027,0.0083,-0.0055000000000000005,0.0002,-0.004237586504622825
2024-11-05,0.006486244749695169,0.013000000000000001,0.008199999999999999,-0.0014000000000000002,0.0002,0.0062862447496951695
2024-11-06,-0.00326697058068115,0.0291,0.0187,0.035,0.0002,-0.00346697058068115
2024-11-07,0.021372150662940292,0.0066,-0.0019,-0.0276,0.0002,0.021172150662940294
2024-11-08,-0.0011882140635083305,0.0043,0.004,-0.0051,0.0002,-0.0013882140635083306
2024-11-11,-0.012028569123718524,0.0032,0.0091,0.0084,0.0002,-0.012228569123718525
2024-11-12,0.0,-0.0038,-0.0123,0.0014000000000000002,0.0002,-0.0002
2024-11-13,0.0039691607796954465,-0.0012,-0.0105,0.0018,0.0002,0.0037691607796954464
2024-11-14,0.013770453665422844,-0.0070999999999999995,-0.0083,0.0070999999999999995,0.0002,0.013570453665422843
2024-11-15,-0.014109252998230515,-0.0138,-0.0087,0.0165,0.0002,-0.014309252998230515
2024-11-18,0.013422260804895059,0.0040999999999999995,-0.0038,-0.0003,0.0002,0.013222260804895058
2024-11-19,0.001140226990899551,0.0049,0.0078000000000000005,-0.016399999999999998,0.0002,0.0009402269908995511
2024-11-20,0.00315399667501004,0.0004,0.0,-0.0011,0.0002,0.00295399667501004
2024-11-21,-0.002096031239889218,0.006500000000000001,0.008,0.0029,0.0002,-0.002296031239889218
2024-11-22,0.005907532854041886,0.0053,0.0126,0.0042,0.0002,0.005707532854041886
2024-11-25,0.013050863934787493,0.0040999999999999995,0.0109,0.0023,0.0002,0.012850863934787493
2024-11-26,0.009404359064732137,0.0042,-0.009399999999999999,-0.0067,0.0002,0.009204359064732137
2024-11-27,-0.0005529736813679742,-0.004,0.0026,0.004699999999999999,0.0002,-0.0007529736813679742
2024-11-29,0.010215815515815185,0.0054,0.0013,-0.0064,0.0002,0.010015815515815185
2024-12-02,0.00952254510277295,0.0023,0.004699999999999999,-0.0066,0.00017,0.00935254510277295
2024-12-03,0.01277184654938357,0.0004,-0.005699999999999999,-0.005600000000000001,0.00017,0.01260184654938357
2024-12-04,0.0014836067630179528,0.006999999999999999,0.004,-0.0126,0.00017,0.0013136067630179528
2024-12-05,0.00012342976380663728,-0.0028000000000000004,-0.011200000000000002,0.0048,0.00017,-4.657023619336273e-05
